CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,RiskSegment,ProductEngagement,FinancialStabilityScore
521,Spain,Female,49,4,82940.25,2,0,0,62413.01,1,Medium Risk,0.5,0.6426502452082883
669,Germany,Female,50,4,112650.89,1,0,0,166386.22,1,Medium Risk,0.25,1.2809530058273724
686,France,Female,41,10,0.0,1,1,0,133086.45,0,Low Risk,0.45,0.6654572711933969
700,Germany,Male,35,4,95853.39,2,1,0,192933.37,0,Medium Risk,0.7,1.3467442535610523
663,France,Female,42,1,82228.67,2,1,0,71359.78,0,Medium Risk,0.7,0.6845496456699878
671,Spain,Female,31,4,0.0,2,0,1,79270.02,0,Medium Risk,0.5,0.396365003324125
651,Germany,Female,35,1,163700.78,3,1,1,29583.48,1,High Risk,0.95,0.8003822133867089
728,France,Male,34,4,106328.08,1,1,0,88680.65,0,Medium Risk,0.45,0.8672098366534012
574,France,Female,34,7,152992.91,1,1,1,134691.2,0,Medium Risk,0.45,1.2832624097127106
464,France,Male,38,3,116439.65,1,1,0,75574.48,0,High Risk,0.45,0.8419780250952917
604,Spain,Male,27,9,101352.78,1,0,0,30252.3,0,Medium Risk,0.25,0.5552271380787199
836,Spain,Female,37,10,0.0,2,1,0,111324.41,0,Low Risk,0.7,0.5566429797760396
511,Germany,Female,75,9,105609.17,1,0,1,105425.18,0,Medium Risk,0.25,0.9480702881000771
518,France,Female,45,8,0.0,2,1,1,36193.07,0,Low Risk,0.7,0.1809721545530112
756,France,Male,67,4,0.0,3,1,1,93081.87,0,Medium Risk,0.95,0.4654268500495618
489,France,Female,47,8,103894.38,2,1,1,107625.46,0,Medium Risk,0.7,0.952237494139333
622,Spain,Male,27,9,139834.93,1,1,1,152733.89,0,Medium Risk,0.45,1.321035727883788
652,France,Female,36,6,112518.71,2,0,1,110421.31,0,Medium Risk,0.5,1.000591106582517
625,France,Female,37,7,115895.42,1,1,0,48486.25,0,Medium Risk,0.45,0.7043626546041921
521,Spain,Female,39,3,146408.68,1,0,0,72993.67,0,High Risk,0.25,0.9485205131761767
546,France,Male,34,4,165363.31,2,1,1,25744.13,1,Medium Risk,0.7,0.7878110574496253
697,France,Female,45,1,0.0,2,1,0,46807.62,1,Medium Risk,0.7,0.23404690016344615
571,Germany,Male,33,3,71843.15,1,1,0,26772.04,0,Medium Risk,0.45,0.42020918278252795
748,Spain,Male,35,5,105492.53,1,1,1,150057.2,0,Medium Risk,0.45,1.1707738892873971
591,France,Male,35,7,183027.25,1,1,1,56028.79,0,Medium Risk,0.45,1.0096428988060908
814,Germany,Male,29,1,131968.57,2,1,1,147693.92,0,High Risk,0.7,1.2644821209122536
709,France,Female,45,3,104118.5,1,0,1,174032.0,0,High Risk,0.25,1.2851759500871003
433,Spain,Male,27,2,0.0,2,1,1,153698.65,0,Medium Risk,0.7,0.7685221464327058
781,France,Male,20,0,125023.1,2,1,1,108301.45,0,High Risk,0.7,1.039829930120648
656,France,Female,30,4,74323.2,1,1,1,22929.08,0,Medium Risk,0.45,0.4108783509116403
683,France,Male,38,7,109346.13,2,1,0,102665.92,0,Medium Risk,0.7,0.9491678035293223
620,France,Male,32,6,0.0,2,1,0,56139.09,0,Medium Risk,0.7,0.2807060045457709
637,Germany,Female,39,3,109698.41,1,1,1,88391.29,1,High Risk,0.45,0.8791960458513229
525,Spain,Female,30,5,0.0,2,0,1,149195.44,0,Medium Risk,0.5,0.7460052497973924
793,Germany,Female,34,5,127758.09,1,1,0,143357.03,0,Medium Risk,0.45,1.2260152212181707
638,Germany,Male,50,1,102645.48,1,1,0,168359.98,1,High Risk,0.45,1.2509437944143404
520,France,Male,31,4,93249.4,1,1,0,77335.75,0,Medium Risk,0.45,0.7583557443320534
641,France,Male,35,5,0.0,2,1,0,93148.93,0,Medium Risk,0.7,0.46576216265731585
840,Germany,Female,51,1,87779.83,1,0,1,36687.11,1,Medium Risk,0.25,0.5333049354286584
504,Spain,Male,40,5,0.0,2,0,0,146703.36,0,Medium Risk,0.5,0.7335443812687356
686,France,Male,38,0,138131.34,1,0,1,115927.85,0,High Risk,0.25,1.1302086400974942
533,Germany,Male,38,4,70362.52,2,1,1,104189.46,0,Medium Risk,0.7,0.8014095174718678
577,France,Female,32,1,0.0,2,1,0,9902.39,0,Medium Risk,0.7,0.04951381171932064
445,Germany,Female,48,7,168286.58,1,1,0,16645.77,1,Medium Risk,0.45,0.7539687715004
720,France,Male,44,3,86102.27,1,1,0,180134.88,1,Medium Risk,0.45,1.2438845339352116
643,Germany,Male,25,4,115142.9,1,1,1,148098.95,0,Medium Risk,0.45,1.1994455770807622
652,Germany,Female,47,0,126597.89,2,1,1,38798.79,1,High Risk,0.7,0.6985801752788274
663,France,Female,33,2,0.0,2,1,0,153295.0,0,Medium Risk,0.7,0.7665038205436524
525,Germany,Female,30,0,157989.21,2,1,1,100687.67,0,High Risk,0.7,1.1331520297624484
662,Spain,Female,54,1,187997.15,1,0,0,111442.71,1,High Risk,0.25,1.3065313579638476
724,Germany,Male,54,8,172192.49,1,1,1,136902.01,0,Medium Risk,0.45,1.3708402956863772
581,Germany,Male,38,1,133105.47,1,1,0,105732.9,1,High Risk,0.45,1.0592004538044693
685,Spain,Male,38,4,0.0,2,1,1,35884.91,0,Medium Risk,0.7,0.1794312966167528
595,France,Male,46,10,0.0,1,1,0,73489.15,1,Low Risk,0.45,0.3674595664796996
588,France,Female,21,8,0.0,2,1,1,110114.19,0,Low Risk,0.7,0.5505916522461244
647,Germany,Male,35,3,192407.97,1,1,1,40145.28,0,High Risk,0.45,0.9676109294020703
785,Germany,Female,38,9,107199.75,1,0,0,146398.51,0,Medium Risk,0.25,1.1592841874440465
794,Germany,Female,55,6,115796.7,1,1,0,160526.36,1,Medium Risk,0.45,1.2641908024103024
823,France,Male,37,5,164858.18,1,1,1,173516.71,0,Medium Risk,0.45,1.5246884521929294
687,Germany,Male,38,4,117633.28,1,0,1,88396.6,0,Medium Risk,0.25,0.9108484653446935
850,France,Female,28,9,0.0,2,1,0,185821.41,0,Low Risk,0.7,0.9291419857386637
496,France,Female,36,7,0.0,2,0,0,108098.28,0,Low Risk,0.5,0.5405117232407938
527,Germany,Female,30,6,126663.51,1,1,1,162267.91,0,Medium Risk,0.45,1.3162105287987385
576,Germany,Female,71,6,140273.47,1,1,1,193135.25,1,Medium Risk,0.45,1.5247980046073422
525,Spain,Female,60,7,0.0,2,0,1,168034.9,0,Low Risk,0.5,0.8402060917490497
727,Germany,Male,21,8,153344.72,1,1,1,163295.87,0,Medium Risk,0.45,1.4276933403756897
671,Germany,Female,23,9,123943.18,1,1,1,159553.27,0,Medium Risk,0.45,1.2917944481246089
625,France,Male,39,5,0.0,1,1,0,99800.87,0,Medium Risk,0.45,0.49902311326905885
643,Germany,Male,33,7,98630.31,2,1,1,40250.82,0,Medium Risk,0.7,0.5943707182090703
707,France,Female,33,2,58036.33,1,1,1,83335.78,0,Medium Risk,0.45,0.6480089232774007
539,Spain,Male,28,5,0.0,2,1,0,48382.4,0,Medium Risk,0.7,0.24192109623321836
498,Germany,Male,45,7,109200.74,2,0,1,165990.44,0,Medium Risk,0.5,1.2652228306814124
696,Spain,Female,30,0,0.0,2,1,1,9002.8,0,Medium Risk,0.7,0.04501569259004138
758,France,Female,33,7,0.0,1,1,0,188156.34,0,Low Risk,0.45,0.9408170747220095
685,France,Female,33,6,0.0,2,0,1,186785.01,0,Medium Risk,0.5,0.9339601669022756
655,Germany,Female,30,1,83173.98,2,1,1,184259.6,0,Medium Risk,0.7,1.252837676681341
747,France,Female,40,3,0.0,1,0,0,57817.84,1,Medium Risk,0.25,0.28910007016263806
601,Spain,Male,24,7,0.0,2,0,0,144660.42,0,Low Risk,0.5,0.723329297181574
477,France,Male,22,5,82559.42,2,0,0,163112.9,1,Medium Risk,0.5,1.1446507602251441
558,France,Male,32,5,73494.21,1,0,0,136301.1,0,Medium Risk,0.25,0.9744556751354457
586,Spain,Male,29,2,132450.24,1,1,1,36176.63,0,High Risk,0.45,0.7087944883201478
850,France,Male,49,6,128663.9,1,1,0,65769.3,1,Medium Risk,0.45,0.8416722547847356
505,France,Female,36,2,79951.9,1,0,1,174123.16,1,Medium Risk,0.25,1.1893113847151406
591,Germany,Female,51,8,132508.3,1,1,1,161304.68,1,Medium Risk,0.45,1.3346896719747408
761,Germany,Female,38,1,120530.13,2,1,0,109394.62,0,High Risk,0.7,1.0273884360093424
554,France,Female,35,10,74988.59,2,0,1,190155.13,0,Low Risk,0.5,1.2496920735341095
774,France,Female,47,6,94722.88,1,0,1,61450.96,0,Medium Risk,0.25,0.6848016305858644
771,Spain,Female,33,5,0.0,2,1,0,8673.43,0,Medium Risk,0.7,0.043368780666153045
792,France,Male,31,6,71269.89,2,0,1,125912.77,0,Medium Risk,0.5,0.9136466398799019
673,Germany,Female,41,9,98612.1,1,1,0,151349.35,0,Medium Risk,0.45,1.1498116762489363
765,France,Male,40,6,138033.55,1,1,1,67972.45,0,Medium Risk,0.45,0.8900328643009615
748,France,Female,41,2,91621.69,1,1,1,71139.31,0,Medium Risk,0.45,0.720884844916754
422,France,Male,54,3,140014.42,1,0,1,86350.97,0,High Risk,0.25,0.9898240374869219
568,Spain,Male,27,5,126815.97,2,0,1,118648.12,0,Medium Risk,0.5,1.0987110350468903
502,France,Female,64,3,139663.37,1,0,1,100995.11,0,High Risk,0.25,1.0616483170242677
524,France,Female,28,7,0.0,2,0,1,147100.72,0,Low Risk,0.5,0.7355312559752246
689,France,Male,34,1,165312.27,1,1,0,155495.63,0,High Risk,0.45,1.4363895224398007
661,France,Male,26,8,0.0,2,0,0,196875.87,0,Low Risk,0.5,0.9844163640552884
606,Spain,Male,33,8,0.0,2,1,1,63176.77,0,Low Risk,0.7,0.3158957276793607
678,Germany,Female,54,1,123699.28,2,0,1,105221.76,0,High Risk,0.5,1.0191545755779714
636,Germany,Female,29,3,97325.15,1,0,1,131924.38,0,High Risk,0.25,1.0475538007732452
647,France,Male,32,5,97041.16,1,1,1,23132.73,0,Medium Risk,0.45,0.5024432033441086
732,France,Male,36,5,0.0,2,1,0,161428.25,0,Medium Risk,0.7,0.8071715996521469
646,France,Male,50,0,104129.24,2,1,0,181794.86,1,High Risk,0.7,1.3240345157842872
559,France,Female,43,1,0.0,1,0,1,86634.3,0,Medium Risk,0.25,0.43318778786082357
581,France,Male,28,3,104367.5,1,1,1,29937.75,0,High Risk,0.45,0.5656700441663497
565,France,Male,46,7,135369.71,1,0,1,140130.22,0,Medium Risk,0.25,1.2402180613451117
657,Spain,Female,41,6,112119.48,1,1,0,17536.82,0,Medium Risk,0.45,0.5345599898187563
847,France,Male,66,7,123760.68,1,0,1,53157.16,0,Medium Risk,0.25,0.7590665079396426
558,France,Female,41,6,0.0,1,1,1,143585.29,1,Medium Risk,0.45,0.7179534450495338
596,Spain,Male,57,6,0.0,2,1,1,72402.0,0,Medium Risk,0.7,0.3620236120878145
579,France,Male,39,5,0.0,2,0,1,39891.84,0,Medium Risk,0.5,0.19946669994791802
741,France,Female,36,3,0.0,2,1,1,89804.83,0,Medium Risk,0.7,0.44904103394287626
613,France,Male,44,3,0.0,2,0,1,136491.72,0,Medium Risk,0.5,0.6824842614082289
694,Spain,Male,31,5,0.0,1,1,0,35593.18,0,Medium Risk,0.45,0.17797259176945052
729,Spain,Female,42,7,0.0,2,1,0,58268.2,1,Low Risk,0.7,0.29135195483350174
480,France,Female,42,1,152160.21,2,1,0,101778.9,0,High Risk,0.7,1.115375844570059
666,France,Female,59,5,0.0,2,1,1,185123.09,0,Medium Risk,0.7,0.9256502544495673
575,France,Male,24,2,0.0,2,1,1,119927.81,0,Medium Risk,0.7,0.5996615972760575
850,France,Male,36,3,0.0,2,1,0,195033.07,0,Medium Risk,0.7,0.9752020175958616
740,France,Male,36,4,172381.8,1,1,1,86480.29,0,Medium Risk,0.45,1.1194767455051369
588,Germany,Male,41,6,106116.56,2,1,0,198766.61,0,Medium Risk,0.7,1.4168172821364133
681,France,Male,36,5,141952.07,1,1,1,185144.08,0,Medium Risk,0.45,1.4915310180084158
611,Spain,Female,33,7,0.0,2,1,1,3729.89,0,Low Risk,0.7,0.018650151245686836
589,France,Female,37,6,138497.84,1,0,1,18988.58,0,Medium Risk,0.25,0.6469548172807882
717,Spain,Female,34,1,0.0,2,1,0,119313.74,0,Medium Risk,0.7,0.5965911318265567
556,Germany,Male,33,3,124213.36,2,1,0,62627.55,0,High Risk,0.7,0.8082244769655992
850,France,Male,37,4,126872.6,1,1,0,197266.58,0,Medium Risk,0.45,1.4920438250445303
685,Spain,Female,42,2,0.0,2,0,0,199992.48,0,Medium Risk,0.5,1.0
713,France,Female,37,8,0.0,1,1,1,16403.41,0,Low Risk,0.45,0.08202013395703678
437,France,Female,26,1,120923.52,1,0,1,78854.57,0,High Risk,0.25,0.8762503717042338
605,Spain,Male,47,7,142643.54,1,1,0,189310.27,0,Medium Risk,0.45,1.5151187308109648
758,Germany,Male,41,10,79857.64,1,1,1,78088.17,0,Low Risk,0.45,0.708742689073254
600,France,Male,46,10,95502.21,1,0,0,19842.18,0,Low Risk,0.25,0.47985606939058534
827,France,Male,38,5,0.0,2,0,0,103305.01,0,Medium Risk,0.5,0.5165444720721498
608,Germany,Male,23,8,197715.93,2,1,1,116124.28,0,Medium Risk,0.7,1.3686760545956171
608,France,Female,30,8,85859.76,1,0,0,142730.27,0,Low Risk,0.25,1.055887883863405
554,France,Male,44,7,85304.27,1,1,1,58076.52,0,Low Risk,0.45,0.6303892118683425
683,Germany,Female,35,1,132371.3,2,0,0,186123.57,0,High Risk,0.5,1.4582427496681336
660,Spain,Male,33,4,0.0,1,1,0,29664.45,0,Medium Risk,0.45,0.14832782712629994
628,France,Female,31,5,0.0,1,0,0,147963.07,1,Medium Risk,0.25,0.7398431681031207
668,Germany,Male,39,4,79896.0,1,1,0,38466.39,0,Medium Risk,0.45,0.5107792306598697
776,France,Female,29,5,0.0,2,1,1,143301.49,0,Medium Risk,0.7,0.7165343916931276
820,France,Male,36,4,0.0,2,1,0,31422.69,0,Medium Risk,0.7,0.15711935768784904
665,France,Male,36,1,0.0,2,0,1,121505.61,0,Medium Risk,0.5,0.6075508939136112
850,Germany,Male,31,4,146587.3,1,1,1,89874.82,0,Medium Risk,0.45,1.0336413594697338
703,France,Female,42,7,0.0,2,0,1,72500.68,0,Low Risk,0.5,0.362517030640352
506,Spain,Male,32,8,0.0,2,0,1,182692.8,0,Low Risk,0.5,0.9134983475378673
588,Spain,Male,32,3,109109.33,1,0,1,4993.94,0,High Risk,0.25,0.4598457310101155
622,Spain,Female,26,8,0.0,2,1,1,124964.82,0,Low Risk,0.7,0.6248475942695445
606,France,Male,34,5,0.0,1,1,0,161971.42,0,Medium Risk,0.45,0.8098875517719466
517,France,Male,56,9,142147.32,1,0,0,39488.04,1,Medium Risk,0.25,0.7640016380528508
758,Spain,Female,43,10,0.0,2,1,1,55313.44,0,Low Risk,0.7,0.27657759931773435
677,France,Female,49,3,0.0,2,1,1,187811.71,0,Medium Risk,0.7,0.9390938599291332
827,Spain,Female,35,0,0.0,2,0,1,184514.01,0,Medium Risk,0.5,0.9226047399382217
729,France,Female,36,8,109106.8,1,0,0,121311.12,0,Medium Risk,0.25,1.0414434156867607
654,France,Male,36,2,112262.84,1,1,0,12873.39,0,High Risk,0.45,0.5118133504318145
654,Spain,Female,36,5,0.0,2,0,0,157238.05,0,Medium Risk,0.5,0.7862198118649261
619,Spain,Male,52,8,0.0,2,1,1,123242.11,0,Low Risk,0.7,0.6162337203878866
642,Spain,Male,26,8,144238.7,1,1,1,184399.76,0,Medium Risk,0.45,1.4969230580921973
472,Spain,Female,32,1,159397.75,1,0,1,57323.18,0,High Risk,0.25,0.9219354194496208
470,Spain,Male,30,4,125385.01,1,1,0,68293.93,0,Medium Risk,0.45,0.8412272665950371
633,France,Female,60,8,69365.25,1,1,1,10288.24,0,Low Risk,0.45,0.3279109622951346
602,France,Male,31,7,155271.83,1,1,1,179446.31,0,Medium Risk,0.45,1.5161294244027852
640,Spain,Male,29,5,197200.04,2,1,0,141453.62,0,Medium Risk,0.7,1.493271343205971
454,Spain,Female,48,5,144837.79,1,1,1,93151.77,0,Medium Risk,0.45,1.0430537350516795
562,France,Female,57,3,0.0,3,1,0,6554.97,1,Medium Risk,0.95,0.03277608238069751
636,France,Male,34,8,0.0,2,1,0,38570.13,0,Low Risk,0.7,0.19285790145709478
621,Spain,Male,50,3,163085.79,1,0,1,131048.36,0,High Risk,0.25,1.3052745349310433
795,Germany,Male,38,7,125903.22,2,1,1,127068.92,0,Medium Risk,0.7,1.1371786869754916
550,France,Male,22,6,154377.3,1,1,1,51721.52,0,Medium Risk,0.45,0.8739161491240012
630,Spain,Male,41,7,107511.52,1,0,1,46156.87,0,Medium Risk,0.25,0.6592997573828259
573,Germany,Male,30,8,127406.5,1,1,0,192950.6,0,Medium Risk,0.45,1.4725910692271387
561,Spain,Male,24,8,143656.55,1,0,1,180932.46,0,Medium Risk,0.25,1.4772656414416487
662,France,Female,39,5,138106.75,1,0,0,19596.73,0,Medium Risk,0.25,0.6484369212456957
637,France,Male,27,9,128940.24,1,1,0,46786.92,0,Medium Risk,0.45,0.7478581893257242
651,Germany,Male,37,9,114453.58,1,0,1,175820.91,0,Medium Risk,0.25,1.3353131786921228
646,France,Female,33,2,0.0,2,0,0,198208.0,0,Medium Risk,0.5,0.9910772645051453
567,France,Female,48,3,0.0,1,1,0,55362.45,0,Medium Risk,0.45,0.27682265853196075
638,France,Male,41,1,131762.94,1,1,1,47675.29,0,High Risk,0.45,0.7635505909140557
725,France,Female,31,6,0.0,1,0,0,61326.43,0,Medium Risk,0.25,0.30664367980236057
709,France,Female,41,3,150300.65,2,1,0,71672.86,0,High Risk,0.7,0.9574283696103014
787,Spain,Male,39,10,108935.39,1,1,1,101168.3,0,Medium Risk,0.45,0.9400423429433739
653,France,Male,37,7,135847.47,1,1,0,144880.81,0,Medium Risk,0.45,1.2658761039197488
661,Germany,Male,37,7,109908.06,2,1,0,115037.67,1,Medium Risk,0.7,1.0132685537894692
681,Germany,Male,49,8,142946.18,1,0,0,187280.51,1,Medium Risk,0.25,1.5061757760008323
436,Germany,Male,45,3,104339.11,2,1,1,183540.22,1,High Risk,0.7,1.3335981190046855
663,France,Male,33,5,157274.36,2,1,1,28531.81,0,Medium Risk,0.7,0.7695099991762631
662,France,Male,64,0,98848.19,1,0,1,42730.12,0,High Risk,0.25,0.6076360847281602
607,Germany,Female,39,8,105103.33,1,1,0,104721.5,1,Medium Risk,0.45,0.9425356384226959
754,France,Male,34,7,0.0,2,1,1,65219.85,0,Low Risk,0.7,0.32611151179284337
850,Germany,Female,66,0,127120.62,1,0,1,118929.64,1,High Risk,0.25,1.101332925994547
578,France,Male,39,2,0.0,2,1,0,70563.9,0,Medium Risk,0.7,0.3528327665120208
666,Germany,Female,36,3,129118.5,2,0,0,139435.12,0,High Risk,0.5,1.2118270955147652
599,France,Female,43,4,0.0,1,1,0,170347.1,0,Medium Risk,0.45,0.8517675264589949
586,France,Female,46,0,0.0,3,0,1,131553.82,1,Medium Risk,0.75,0.6577938330481226
825,France,Female,36,3,146053.66,1,1,1,138344.7,0,High Risk,0.45,1.273872952809771
808,Spain,Female,67,10,124577.15,1,0,1,169894.4,0,Medium Risk,0.25,1.346028845144792
515,Spain,Male,29,4,151012.55,2,1,0,9770.97,0,Medium Risk,0.7,0.6507446886299374
663,Spain,Female,58,5,216109.88,1,0,1,74176.71,1,Medium Risk,0.25,1.2322427534957097
444,France,Male,34,2,144318.97,1,1,0,112668.06,0,High Risk,0.45,1.138571002719294
650,France,Female,39,4,0.0,2,0,0,186275.7,0,Medium Risk,0.5,0.9314135211483952
609,France,Male,26,7,0.0,2,1,0,98463.99,0,Low Risk,0.7,0.4923384619261684
824,Germany,Male,77,3,27517.15,2,0,1,2746.41,0,Medium Risk,0.5,0.1234071756649561
662,France,Male,29,5,147092.65,1,1,0,10928.3,0,Medium Risk,0.45,0.6409080813622847
699,Germany,Female,51,2,92246.14,2,0,1,91346.03,0,Medium Risk,0.5,0.824411103045001
752,France,Female,41,8,0.0,2,1,0,139844.04,1,Low Risk,0.7,0.6992464916680867
603,Germany,Female,40,8,148897.02,1,0,0,105052.9,0,Medium Risk,0.25,1.118740422474546
628,Spain,Male,50,8,0.0,1,0,0,144366.83,1,Low Risk,0.25,0.7218612919845785
745,France,Female,36,9,0.0,1,1,0,19605.18,1,Low Risk,0.45,0.0980295859124303
804,Germany,Female,33,10,138335.96,1,1,1,80483.76,0,Medium Risk,0.45,0.9537970766079219
454,Germany,Female,50,10,92895.56,1,1,0,154344.0,1,Low Risk,0.45,1.1420011787101678
631,Spain,Male,46,9,160736.63,1,0,1,93503.02,0,Medium Risk,0.25,1.1081777714253356
503,France,Male,32,4,0.0,2,1,1,153036.97,0,Medium Risk,0.7,0.7652136220321883
548,France,Female,37,9,0.0,2,0,0,98029.58,0,Low Risk,0.5,0.4901663302540175
668,France,Male,28,4,107141.27,1,1,0,193018.71,0,Medium Risk,0.45,1.392160869688115
619,France,Female,55,0,0.0,3,0,0,60810.64,1,Medium Risk,0.75,0.3040646328301944
842,France,Female,37,4,132446.08,2,1,0,87071.18,1,Medium Risk,0.7,0.9632602264182237
707,France,Female,57,1,92053.0,1,1,1,164064.44,1,Medium Risk,0.45,1.1872470299995355
715,Spain,Male,38,2,96798.79,2,1,1,4554.67,0,Medium Risk,0.7,0.40858340079226746
573,Germany,Male,35,9,134498.54,2,1,1,119924.8,0,Medium Risk,0.7,1.135714955999362
509,France,Male,55,8,132387.91,2,1,1,170360.11,0,Medium Risk,0.7,1.3794886882041646
670,Germany,Female,40,2,147171.2,1,0,1,69850.04,0,High Risk,0.25,0.9358409343866672
613,Spain,Male,44,9,100524.69,1,1,1,47298.95,0,Medium Risk,0.45,0.6371630895658307
678,France,Female,26,1,0.0,2,1,0,45443.68,0,Medium Risk,0.7,0.22722694373308436
555,Germany,Female,51,9,138214.5,1,1,0,198715.27,1,Medium Risk,0.45,1.5444927540324236
777,France,Female,30,4,0.0,2,0,1,115611.97,0,Medium Risk,0.5,0.5780815858676286
552,Spain,Male,55,3,0.0,1,1,1,40333.94,0,Medium Risk,0.45,0.2016772830658433
640,Spain,Male,39,3,0.0,1,1,1,105997.25,0,Medium Risk,0.45,0.5300061782323016
541,France,Male,34,3,128743.55,1,1,0,134851.12,0,High Risk,0.45,1.1874118022261753
756,France,Male,31,10,122647.32,1,0,0,61666.87,0,Medium Risk,0.25,0.7971791589188497
684,Spain,Female,24,9,79263.9,1,0,1,196574.48,0,Low Risk,0.25,1.2988300565091568
618,France,Female,42,2,0.0,4,0,0,111097.39,1,Medium Risk,1.0,0.5555078370946748
604,France,Female,53,2,121389.78,1,1,1,48201.64,1,High Risk,0.45,0.7248383228238939
624,Spain,Male,38,7,123906.55,1,1,0,135096.78,0,Medium Risk,0.45,1.169361404600112
661,Spain,Male,38,7,143006.7,1,1,1,15650.89,0,Medium Risk,0.45,0.6482366218933744
627,Spain,Female,28,3,157597.61,1,0,1,34097.22,0,High Risk,0.25,0.798626467217707
812,Spain,Male,38,3,127117.8,2,1,1,174822.74,0,High Risk,0.7,1.380797694669232
473,France,Female,39,9,117103.26,2,1,1,85937.52,1,Medium Risk,0.7,0.896440111849054
717,Spain,Male,36,2,102989.83,2,0,1,49185.57,0,High Risk,0.5,0.6564218083779341
693,Spain,Male,28,1,145118.83,1,0,1,77742.38,0,High Risk,0.25,0.9671240240454242
705,France,Male,92,1,126076.24,2,1,1,34436.83,0,High Risk,0.7,0.6746904241865981
661,France,Male,41,5,0.0,1,0,1,88279.6,0,Medium Risk,0.25,0.4414145971888543
573,France,Female,27,4,0.0,2,1,1,157549.6,0,Medium Risk,0.7,0.7877776204385285
639,France,Male,37,5,98186.7,1,0,1,173386.95,0,Medium Risk,0.25,1.258308310352667
718,France,Female,67,7,0.0,3,1,1,82782.08,0,Low Risk,0.95,0.41392596361623196
570,France,Male,37,6,0.0,1,1,1,187758.5,0,Medium Risk,0.45,0.9388277999252771
461,France,Female,40,7,0.0,2,1,0,176547.8,0,Low Risk,0.7,0.8827721922344279
638,Germany,Female,33,5,129335.65,1,1,1,56585.2,1,Medium Risk,0.45,0.7984274099894406
608,Spain,Male,48,7,75801.74,1,1,0,125762.95,0,Low Risk,0.45,0.9309600246636582
599,Spain,Male,42,6,0.0,2,1,0,113868.4,0,Medium Risk,0.7,0.5693634080641432
762,France,Female,44,7,159316.64,1,0,0,24780.13,0,Medium Risk,0.25,0.7588907724595229
662,France,Female,38,2,96479.81,1,1,0,120259.41,0,Medium Risk,0.45,0.9858575012584105
747,Germany,Male,29,7,117726.33,1,1,1,175398.34,0,Medium Risk,0.45,1.346244389996509
539,France,Male,39,6,0.0,2,1,1,86767.48,0,Medium Risk,0.7,0.433853712899605
625,France,Male,43,4,122351.29,1,1,0,71216.6,0,Medium Risk,0.45,0.8437497228944912
656,France,Female,48,9,0.0,2,1,1,85240.61,1,Low Risk,0.7,0.42621907583725144
469,France,Female,48,5,0.0,1,1,0,160529.71,1,Medium Risk,0.45,0.802678730720275
621,Spain,Female,43,8,0.0,1,0,0,102806.6,0,Low Risk,0.25,0.5140523283675467
754,France,Female,27,7,0.0,2,1,0,144134.64,0,Low Risk,0.7,0.7207002983312173
679,Germany,Female,50,6,132598.38,2,1,1,184017.98,0,Medium Risk,0.7,1.4486194724698507
535,France,Male,38,2,119272.29,1,0,0,195896.59,1,High Risk,0.25,1.4549011987500626
487,France,Male,37,2,0.0,2,1,1,126722.57,0,Medium Risk,0.7,0.6336366747389702
850,France,Female,42,3,0.0,2,1,1,176883.42,0,Medium Risk,0.7,0.8844503553333606
585,France,Male,55,10,106415.57,3,1,1,122960.98,1,Medium Risk,0.95,1.038966638915551
603,France,Male,31,4,0.0,2,0,1,9607.1,0,Medium Risk,0.5,0.04803730620271322
728,Germany,Female,32,9,127772.1,2,1,1,152643.48,0,Medium Risk,0.7,1.2725050565411733
621,Spain,Male,41,5,104631.67,1,1,1,95551.22,0,Medium Risk,0.45,0.8948026275752676
